frame,x[nm],y [nm],z [nm]
354,4460.128,9195.545,-104.0228
355,6441.439,3581.592,-498.2953
355,5359.938,5205.442,132.6478
355,4742.241,6736.799,162.5713
355,4193.388,8738.508,525.192
356,6404.515,3657.497,-450.1724
356,7181.681,5373.537,-66.89278
356,5248.911,6319.896,114.0364
356,4366.456,8766.76,-83.36281
357,3313.544,4136.549,317.6604
357,5369.951,5693.062,-99.6846
357,4575.467,7130.456,273.3477
357,4428.021,9055.892,-109.9084
358,7146.978,5399.687,117.2003
358,8697.742,5998.2,189.1653
358,4865.274,6524.971,95.53841
358,4150.099,8811.953,546.377
360,6592.487,5309.495,-5.746689
360,5249.326,5912.899,-62.23274
360,4374.377,7778.164,132.9958
361,6404.405,3677.038,-485.8794
361,5247.219,5171.51,176.9439
361,7343.04,5399.328,-78.84224
361,8948.38,6230.4,201.982
363,6273.711,4107.078,-416.4722
363,6870.682,5414.027,-543.0482
363,4411.464,7564.213,62.55737
365,3844.517,4597.556,273.041
365,6555.556,5308.902,148.5619
365,4319.584,8091.55,467.3253
365,4446.554,9153.817,-76.81839
366,6156.9,4625.349,-341.2547
367,6824.294,5340.935,-2.773438
367,8920.551,6204.125,215.399
367,4399.512,7634.218,73.30399
368,3168.531,3911.804,307.6672
368,5220.351,6331.892,89.23531
369,8015.944,5517.409,135.2972
369,5052.812,6540.252,109.2229
369,4389.818,7883.775,396.5285
370,4565.706,4934.941,226.5965
370,7195.198,5365.476,-50.98778
370,8775.153,6034.897,192.2711
370,4320.107,8059.143,3.861237
372,6069.696,5339.016,18.88985
372,9054.116,6352.486,202.0667
372,4343.294,7961.548,14.89487
374,5586.565,5243.737,117.214
374,7622.844,5459.691,-73.73581
374,4932.814,6434.945,66.72379
375,6415.834,3608.853,-516.8545
375,7867.704,5461.399,160.6618
375,5798.137,5924.47,122.751
375,4588.273,7080.652,278.8891
376,2902.251,3710.078,346.1336
376,6366.641,3725.709,-475.4351
377,6216.44,4574.738,-352.3228
378,3293.456,4110.892,311.7792
379,9156.612,6476.082,202.1462
379,4654.063,6924.703,253.1452
381,3264.107,4052.136,289.9966
381,4830.966,6851.733,508.8171
382,3210.722,3968.012,331.5367
382,4493.833,4885.755,231.8039
382,7321.119,5390.765,-52.77451
382,4744.753,6708.417,144.8711
383,8872.518,5861.95,-174.2874
385,6015.083,5291.105,72.11411
385,7654.53,5394.889,150.747
385,8821.051,6098.245,175.2399
385,4326.642,8071.935,424.834
386,8574.84,5880.922,181.4478
386,4319.152,8079.981,451.7105
387,7237.399,5388.506,125.8463
387,5475.743,6116.69,81.92863
387,4414.974,7776.18,415.0467
388,3694.582,4586.785,316.3029
388,8879.561,6168.285,211.9179
388,4970.874,6376.492,60.05814
388,4457.863,9190.987,-110.0164
389,6283.66,5347.228,114.739
389,9211.058,6391.529,413.2234
389,4255.797,8376.817,503.4967
391,5016.212,6554.291,124.0484
391,4318.792,8303.671,-7.9142
392,5619.604,5188.169,-16.14937
392,8349.512,5654.932,-123.1757
392,4800.242,6617.72,135.0255
393,6319.189,4287.028,-392.9828
393,7469.631,5422.248,-97.46864
393,8948.103,6235.883,194.2141
393,4376.699,7738.098,51.75003
394,6383.633,3652.084,-475.6148
394,5603.407,5189.206,-207.7924
394,8061.119,5551.398,184.7821
394,4268.751,8268.808,474.2108
395,4495.153,4890.644,223.0882
395,7772.971,5485.519,-98.12119
395,4387.495,7643.459,106.8514
396,7629.806,5387.017,101.5874
397,6359.83,3727.887,-496.3931
397,4258.468,8410.454,516.8768
398,6304.174,3972.911,-444.9051
398,4318.459,8036.999,27.556
399,6312.414,4067.853,-438.1461
399,4373.955,7920.459,431.2741
400,3090.261,3828.647,338.5727
400,8160.453,5591.858,140.1595
400,5056.769,6247.55,32.40494
400,4323.341,8251.045,-8.649139
401,5267.218,5842.858,-60.5497
402,5627.296,5209.668,-153.0455
402,8061.111,5551.312,165.5447
402,4931.794,6453.797,81.10275
403,4031.777,4606.967,263.4789
404,4441.153,4846.422,220.3441
405,3639.206,4594.363,300.0784
405,6402.255,5300.004,123.6329
405,5054.581,6529.97,100.1785
406,6716.244,3108.624,-602.2251
406,6477.351,5299.461,31.0247
406,5196.58,6016.771,-24.1291
406,9185.115,6509.147,202.3573
407,5321.899,5790.938,-62.14844
407,4398.435,7822.49,425.3799
408,6326.52,4251.979,-398.3991
408,4225.288,4692.956,256.4554
408,4930.78,6451.977,108.9219
408,4356.104,7861.702,25.34203
409,6669.773,3217.863,-637.553
409,7467.959,5363.941,126.3747
409,5498.627,5505.04,-126.2464
409,4322.345,8284.173,-5.904999
410,3986.349,4590.669,284.2947
410,4486.787,7365.034,59.1243
411,8008.271,5525.852,136.0049
411,4591.589,7162.301,92.55302
412,8289.205,5641.803,17.89421
413,3316.41,4144.078,338.2133
414,6775.433,2926.506,-640.7468
414,8254.068,5634.844,-115.3024
414,4920.283,6659.823,101.2843
415,6226.857,5284.776,51.67114
416,4753.737,5006.095,230.9232
416,7799.335,5441.068,154.9647
416,4308.149,8158.455,75.38467
417,7374.116,5388.44,-65.36247
418,3293.647,4092.396,290.3455
419,3624.091,4568.509,299.5097
419,4333.802,8084.337,19.50272
420,3706.523,4588.512,296.416
420,5035.587,6238.775,27.16469
421,4244.046,4702.453,257.2673
421,4947.565,6439.822,87.29576
422,4391.675,4829.78,287.4214
422,5097.845,6182.114,4.042435
422,4465.911,7437.078,82.53586
423,6995.64,5363.028,34.59328
423,4961.924,6379.784,54.2778
424,3340.6,4249.635,308.5391
424,4274.114,8238.965,502.037
425,6299.04,4127.505,-399.5396
425,4029.333,4613.847,247.3262
426,5098.851,6085.269,-613.6953
426,4332.687,7952.486,0.5092621
427,3306.602,4190.469,327.6747
427,6281.088,5349.913,111.4767
427,8488.024,5801.177,153.9723
427,4970.298,6344.45,45.86029
428,2856.571,3666.717,357.6274
428,5335.1,5121.6,-548.3715
428,4516.755,7272.59,337.3781
429,7511.411,5436.823,-58.34877
430,8602.882,5756.32,-120.537
431,6507.454,3496.992,-528.319
431,4537.004,7253.641,279.5305
432,7717.859,5476.953,-83.46214
432,5745.021,5865.294,463.4747
433,3083.218,3820.118,355.0105
433,6338.324,4486.218,-363.7728
433,7852.002,5478.335,140.8958
433,9069.086,6368.02,196.1193
434,4978.69,6342.958,63.88
435,4389.549,4803.017,246.5343
435,6774.682,5384.69,120.0738
435,4420.209,7569.082,43.01056
436,6285.118,4498.709,-377.2874
436,5171.488,5142.317,179.4649
436,8974.72,6236.656,416.0645
437,8571.934,5868.992,176.255
437,4281.606,8253.565,459.7694
438,6675.289,3271.902,-627.5211
438,6484.567,5305.88,109.8119
439,6363.786,3736.422,-494.0382
439,3225.319,4003.435,339.0887
439,7144.945,5342.142,-46.33034
439,5084.448,6476.2,111.7297
440,6344.828,4262.907,-403.0977
440,5552.883,5349.21,-33.99902
440,8036.334,5556.271,-110.0422
441,4382.07,7843.525,421.2889
442,4255.42,4716.541,271.7894
442,5940.092,5277.22,94.29718
442,8813.734,5839.693,-135.6046
443,3011.141,3802.201,374.4
443,5946.895,5280.419,78.90808
443,7589.585,5446.879,-74.67964
443,4868.431,6727.25,112.3965
444,6399.037,3645.451,-485.1614
444,8378.581,5683.1,20.95428
445,6626.636,5312.433,-10.89653
445,4704.904,6979.775,97.7179
445,4255.511,8395.104,491.7163
446,4348.528,4785.928,224.7243
446,4184.866,8755.171,542.0883
447,6278.418,4515.402,-376.0402
447,4346.015,8678.912,-30.09415
448,4106.381,4645.023,236.5759
448,6567.869,5315.842,124.1209
448,8482.218,5799.631,181.3603
448,5049.653,6519.69,95.34653
449,3435.84,4476.231,293.8721
449,8427.209,5708.442,17.42691
449,4412.789,9039.735,-135.7777
450,3080.926,3835.511,331.8965
451,6326.321,3794.778,-507.5629
451,5429.647,5554.937,-883.0356
452,6805.502,5339.795,-23.45627
452,5751.677,5962.992,147.7692
452,4472.647,7400.6,61.95015
453,7290.759,5385.926,-42.26562
453,8629.362,5762.152,-145.8941
453,5279.57,5829.406,-70.13809
453,4318.812,8280.475,-10.80795
454,3580.237,4554.51,261.3093
454,9071.581,6379.051,206.5779
455,6311.592,4496.428,-377.5975
455,8781.415,6033.751,176.3973
456,7258.586,5376.877,-107.7559
457,6303.853,4148.278,-431.1752
457,4453.367,4860.438,265.0806
457,8105.868,5574.818,-136.8057
457,5132.836,6117.947,-1.938858
458,3381.636,4365.409,263.3607
458,5478.512,5521.927,-148.275
459,3623.366,4551.95,298.9902
460,6941.465,5344.041,-14.90685
460,8676.76,5984.157,183.719
460,5137.911,6449.223,119.7845
462,6896.494,5337.311,-25.31113
462,8358.849,5661.961,-123.0528
462,5293.684,5804.87,-67.52815
463,3417.842,4442.758,279.9213
463,4985.915,6343.513,68.60657
464,3502.487,4525.789,304.6123
464,6265.173,4537.057,-359.2225
464,8533.291,5838.591,183.8556
464,4580.588,7061.884,271.1505
465,5844.885,5909.555,118.1923
465,4301.438,8168.118,477.2069
466,7740.606,5488.598,-93.76495
466,9101.263,5936.96,-159.256
466,4228.256,8511.259,521.3329
467,3776.382,4601.667,272.1527
467,8821.455,6098.737,182.5442
468,5700.634,5024.32,-266.8429
468,8305.877,5692.632,162.1245
468,4419.764,7680.57,416.5567
469,3650.395,4579.325,278.3115
469,5582.691,5287.749,-199.7405
470,5466.055,5511.881,-133.9321
470,8653.843,5957.495,188.8161
470,4769.081,6700.216,177.9182
470,4384.46,8776.586,-50.30235
471,6390.399,5308.4,140.4399
471,8681.404,5779.261,-142.5735
471,4493.326,7323.994,77.22206
472,6374.214,3669.1,-480.3418
473,5806.493,4817.35,-283.122
473,4677.713,6997.242,95.79811
474,3445.088,4450.702,292.0616
474,7042.292,5327.953,-18.07816
474,8918.941,5862.647,-136.7471
474,4326.116,8166.477,4.571762
475,3341.33,4261.559,331.1595
475,4622.352,6974.294,283.7509
476,4620.176,4944.06,214.3592
476,8259.79,5636.524,-126.6022
476,5449.979,6127.81,109.4417
476,4317.465,8402.389,-7.058792
477,6765.3,3065.432,-639.3162
477,3228.363,3954.101,318.0322
477,5365.031,5222.813,153.0971
477,4652.293,6925.101,249.6315
478,4332.121,4779.336,251.3786
479,5436.104,6131.898,84.88739
479,8949.078,6248.638,210.2024
479,4435.263,7684.698,365.7954
480,6319.312,3998.391,-452.9298
480,4250.457,4728.083,277.6499
481,4887.558,5068.78,217.2986
481,7682.172,5451.744,-79.7773
481,6006.269,5753.737,132.5597
482,6632.41,5299.622,16.68678
482,4998.268,6477.456,91.50864
482,4363.975,8039.312,446.8376
483,4398.325,8965.297,-102.0327
484,4347.537,4787.681,265.8743
484,9187.956,6505.029,221.3213
484,4208.144,8636.41,540.0579
485,6755.884,5372.969,133.5087
485,8159.971,5600.938,-150.5701
485,5158.506,6054.096,-35.95619
486,5121.957,5113.298,-597.4672
486,6844.239,5399.382,120.7093
487,4550.786,4916.574,243.2944
488,6352.297,3754.003,-468.0684
488,4632.7,6960.932,237.0606
489,4461.559,7481.223,61.84509
490,3389.512,4375.622,283.8301
490,5395.8,6044.489,-88.52943
490,4475.595,9217.273,-117.8091
491,6346.958,3763.478,-464.5327
491,6289.545,5355.978,-540.7544
491,4369.62,7727.227,26.52
492,6549.078,3448.153,-547.0156
492,4550.795,4917.785,217.8137
493,6282.02,4057.032,-436.6141
493,8067.047,5696.14,-541.0005
493,4555.179,7151.711,299.5534
494,8196.559,5603.567,-135.4792
495,6949.438,5331.307,-12.59354
495,9208.527,6541.603,234.3376
495,4579.092,7075.737,282.4345
495,4317.141,8199.501,-16.4257
496,6474.883,3561.128,-523.5043
496,9093.209,5964.635,-168.7885
497,7208.336,5332.313,-90.802
497,5057.717,6378.816,80.80742
498,6765.135,2998.302,-661.7477
498,5596.855,5855.81,368.925
498,4283.486,8247.934,494.696
499,4970.08,6382.449,57.18948
500,7796.676,5436.392,153.3464
501,5948.138,5268.487,82.18552
501,7449.155,5368.914,135.5259
501,9247.113,6562.585,232.5986
501,4318.325,8200.893,2.401428
502,4384.155,7656.668,52.09435
502,4389.69,8915.35,-99.85603
504,6821.106,5394.915,154.4087
504,8811.986,6080.748,155.2718
504,4281.635,8284.352,482.3744
505,3450.528,4468.975,301.1058
505,8613.474,5912.546,178.7218
505,5529.839,6066.279,118.7998
505,4489.229,7519.059,368.2076
506,3380.713,4368.069,303.8123
506,6307.702,4458.161,-368.1527
506,8231.178,5648.423,144.758
506,4378.221,8906.522,-105.2934
507,6291.801,4080.556,-427.6497
507,9141.977,6451.838,220.1858
507,4284.77,8297.096,485.4726
507,4470.897,9214.468,-93.59314
508,6718.985,5311.919,-0.3936005
508,8316.968,6015.076,564.9568
508,4528.786,7283.976,63.9254
509,7079.224,5415.071,116.328
509,9027.142,5908.299,-149.2177
509,4403.507,8987.604,-102.8498
510,4883.335,5062.646,224.8595
510,6630.396,5345.844,138.7075
510,4611.688,7024.628,282.5487
511,5232.51,5894.748,-54.51515
512,4606.036,7030.364,262.7356
513,3611.405,4555.285,269.038
513,7007.907,5361.292,-19.54788
514,4474.009,7476.814,370.507
515,3237.887,3983.482,317.3251
515,7300.444,5386.217,-44.95872
516,6195.226,4601.474,-340.0569
516,4567.161,4917.788,223.2404
516,8480.166,5713.58,-117.1516
517,8857.908,6129.927,186.5486
518,4947.961,6403.716,79.30115
518,4373.268,8859.827,-84.14787
519,9029.182,5931.553,-171.4156
519,4322.761,8294.366,-13.51692
520,5038.029,6556.889,120.4638
521,6026.252,5725.057,618.4441
521,4973.124,6370.334,72.39639
522,9066.009,6353.818,186.0235
523,6520.997,3474.632,-598.5827
523,6850.925,5397.023,120.8015
523,8521.024,5823.245,165.5247
523,4891.316,6515.833,116.1612
524,6323.186,3763.926,-464.6797
524,3697.789,4593.73,301.6675
524,6263.883,5384.344,115.6853
524,4346.545,7803.651,20.95551
525,6364.621,3739.907,-472.0185
525,4225.535,8475.756,503.3112
526,3034.456,4041.456,590.4877
526,7885.377,5484.046,158.3177
526,4715.346,6936.399,94.30733
527,6385.661,5308.718,113.5828
527,5349.229,6204.428,128.5056
528,5931.202,5291.341,72.16347
529,6219.552,5302.234,62.55562
529,4736.778,6938.224,102.9833
530,8225.157,5636.459,-146.6628
531,6306.721,3909.485,-438.6774
532,5529.917,5181.507,55.1844
532,7653.108,5402.509,163.3163
534,3305.96,4135.956,315.6795
534,6324.25,4318.629,-365.907
534,8054.385,5568.97,167.0444
534,4997.878,6309.536,39.71558
535,8987.254,6278.268,198.2523
535,4375.222,8957.669,-97.54684
536,6433.182,3542.615,-503.6339
536,4619.767,4964.764,250.3144
536,7305.013,5383.924,28.41743
537,8073.981,5544.42,140.517
537,4874.476,6736.01,125.6889
537,4259.653,8280.272,487.8273
538,3369.281,4352.312,340.849
538,6231.695,5409.853,137.899
538,4868.076,6515.784,94.57222
538,4190.843,8678.696,546.8994
539,4112.531,4635.169,284.2471
539,6075.338,5652.652,112.7104
539,8725.524,5805.44,-145.446
539,4442.501,7602.301,363.9651
540,6374.774,3663.121,-524.1467
540,3625.818,4581.927,305.5693
540,8439.192,5783.604,191.3736
540,4862.107,6529.647,103.3931
541,4451.236,7469.311,52.0594
542,6329.222,3810.325,-494.4006
542,5114.198,5145.286,199.7269
542,8666.347,5775.055,-138.1582
542,4223.467,8538.25,527.7869
544,5622.694,5195.932,-197.0171
544,7892.626,5517.907,-105.0471
544,9224.676,6555.465,208.2288
545,5361.004,5200.16,144.1162
545,4765.026,6860.949,101.7656
545,4119.891,9027.145,582.8661
546,4334.978,8925.782,-83.50815
548,6323.116,3771.475,-476.5881
548,7632.52,5450.935,-90.70175
549,9018.451,5921.957,-168.3413
549,4751.087,6693.132,177.2394
550,4567.271,7173.664,60.44174
551,3336.819,4242.56,274.9682
551,4522.386,7390.24,353.9453
552,7164.646,5414.123,121.7507
552,5339.659,6079.201,-108.2606
552,4448.975,7604.872,379.2827
553,6759.777,3003.026,-639.2272
553,9045.464,6265.292,448.9403
553,4822.339,6782.332,103.1844
554,6277.368,4045.86,-430.1241
554,4043.305,4608.356,264.816
554,5199.762,6371.706,100.1189
554,4317.483,8425.266,-44.15939
555,4486.382,4876.47,233.8758
555,7697.712,5375.951,-139.353
555,5785.394,5933.347,108.2836
556,3696.123,4573.583,285.4475
556,4860.89,6554.318,129.0688
557,6316.433,4136.296,-409.0279
557,6699.35,5344.532,130.5914
557,4793.368,6620.946,143.4341
557,4310.489,8230.077,-0.9892273
558,3285.436,4097.45,311.0815
558,8428.525,5775.802,-495.9459
558,4333.477,7933.78,28.41263
559,4523.129,4899.7,211.4617
559,5441.669,6139.521,137.2275
560,2919.371,3709.091,332.9128
560,5743.12,5945.895,132.0742
561,6398.085,3651.909,-496.8651
561,5197.24,5170.304,159.4931
561,6938.447,5433.679,-544.8732
562,5025.15,6532.327,-815.832
562,4252.209,8299.25,526.2245
563,3319.722,4220.965,313.5619
563,7294.145,5385.93,-54.4664
564,7702.806,5470.822,7.489243
565,8057.65,5543.894,128.8808
565,4775.739,6868.604,96.12152
566,4753.119,5028.243,209.9909
566,4581.977,7086.453,311.0539
567,9144.466,5956.896,-154.0473
568,3939.785,4599.973,288.6891
568,6105.381,5284.775,49.34532
568,4312.336,8151.232,74.01993
569,8078.641,5578.373,-98.41446
569,4627.614,7082.726,63.57399
570,3285.785,4104.643,311.3905
570,5143.838,6413.497,92.43988
570,4365.033,8667.158,-15.36186
571,7045.856,5421.828,134.0347
572,6797.881,2921.031,-693.7375
572,6296.545,4476.621,-322.2774
572,4868.982,6722.482,114.3309
572,4434.339,9109.722,-88.54645
573,5286.784,5139.555,-550.2613
575,8966.515,5993.213,19.50111
576,5336.382,5190.519,144.4911
576,4623.383,6974.655,231.5198
576,4165.183,8830.153,554.5724
577,6647.857,3258.78,-562.6586
577,5716.253,5974.181,132.9673
578,9208.488,6526.712,207.7569
579,8729.439,5966.077,192.3898
580,3860.237,4604.083,288.8292
580,6234.092,5251.857,60.90935
580,8161.674,5591.306,-91.01837
581,6716.493,3165.187,-609.5797
581,2929.715,3729.893,321.9424
581,5720.823,4938.669,-261.9165
581,4857.161,6530.202,124.2363
582,3429.311,4426.441,505.6183
582,8392.099,5677.652,-147.7567
582,4817.261,6766.104,97.61368
583,6306.208,3849.765,-436.2805
583,4257.691,4718.168,254.7053
583,9038.391,5910.014,-161.1523
583,4854.793,6555.691,125.8857
584,3063.034,3797.594,314.612
584,5227.147,6335.708,118.7722
584,4295.045,8501.543,493.2172
585,6313.795,3780.236,-479.02
585,5101.503,5144.161,188.4383
585,8652.153,5962.361,202.3265
585,4336.881,8688.05,-47.98019
586,2868.832,3686.32,342.8706
586,4492.115,4883.017,229.4263
586,5732.462,4920.703,-257.5601
587,6310.458,4055.309,-447.8674
587,5839.956,5282.75,95.88684
587,9045.382,5934.665,-148.3868
588,8164.652,5594.705,143.4917
588,4483.584,7513.761,382.8525
589,5003.94,6321.253,37.20894
589,4362.985,7872.608,40.68123
591,5398.55,6201.637,120.8357
591,4486.444,7343.229,45.09796
592,8618.11,5912.218,185.6112
592,5129.534,6451.193,90.46112
592,4340.706,8029.382,455.3322
593,3604.299,4569.953,289.6971
593,5970.262,5282.216,92.88734
594,5579.877,5287.914,-250.7916
594,6805.675,5309.212,-26.08673
594,4706.823,7068.547,429.6179
596,6731.718,5318.934,5.078659
597,5851.924,4789.606,-254.6716
597,8774.466,6061.03,193.6951
597,4537.791,7299.892,333.1439
598,4618.33,4960.948,245.2663
598,9227.262,6548.347,187.7749
599,4117.78,4962.726,636.0914
599,4941.959,6626.207,100.6921
599,4324.799,8123.875,19.3248
600,6512.752,3468.229,-547.2731
600,8653.678,5763.649,-139.9986
600,5271.694,5836.902,-66.39481
600,4450.225,9121.919,-89.84474
601,7722.754,5449.546,-52.43942
601,6120.731,5597.37,128.6726
602,2927.329,3707.664,327.0302
602,4020.139,4607.879,289.0541
602,7424.733,5392.007,168.454
602,4438.854,9109.13,-91.68915
603,6679.852,3193.919,-621.082
603,5598.804,5262.373,-167.1383
603,7716.587,5475.779,-93.92677
603,4370.36,8904.576,-103.2745
604,4115.869,4646.158,298.1387
604,6571.791,5328.151,114.8016
605,3306.313,4151.039,313.2712
605,4480.89,4883.163,210.9803
605,4598.836,7096.004,180.4428
606,7052.89,5420.58,144.8059
606,9149.418,5973.998,-158.6595
606,4347.923,7995.18,109.2716
607,6397.991,3626.437,-458.5422
607,4700.953,5017.117,232.3538
607,8473.449,5693.077,-114.0171
607,5074.38,6498.626,110.3086
608,3979.339,4614.44,267.2534
608,8594.571,5888.143,170.2786
610,3427.353,4442.325,309.6655
610,4771.015,5023.243,214.0202
610,5465.618,6132.795,143.3356
610,4351.177,7858.568,20.34096
613,6267.417,4023.02,-488.7991
613,3922.893,4599.664,275.1462
613,6397.302,5332.3,155.056
613,8151.092,5615.634,143.1094
614,5663.974,5530.328,431.9969
614,4887.59,6695.569,99.27826
615,3486.219,4519.761,309.0315
615,6746.656,5318.982,-14.98238
615,5509.907,5444.495,-187.6097
615,8591.162,5886.144,172.2746
616,6587.022,5313.654,8.010559
616,9217.246,6534.039,191.2093
616,4768.91,6608.603,77.19421
617,8100.654,5586.819,-112.7528
618,6365.117,3708.849,-504.0871
618,7063.195,5434.698,131.2559
619,6646.115,3210.426,-591.2375
619,8376.411,5737.442,175.9497
620,4828.563,6474.011,-595.6544
621,7992.097,5519.317,160.0356
621,5395.5,5977.164,9.246292
621,4369.923,7741.418,37.60635
622,5239.044,5911.875,-46.36078
623,4502.005,7431.054,332.7063
624,3706.895,4847.256,651.922
625,3834.645,4607.502,313.1827
625,5537.351,5242.463,104.788
625,8758.979,6041.483,170.446
625,4345.844,7915.785,25.25352
626,4039.842,4618.397,248.3112
626,5463.195,5376.237,-446.5589
627,4881.191,5058.034,190.2222
627,9133.76,5958.303,-179.3204
628,4290.443,8205.405,470.0589
629,2856.101,3687.7,333.8663
629,4401.622,7899.976,398.9839
630,5054.573,5125.856,190.3961
630,8455.91,5705.074,-119.7837
631,6728.643,3071.446,-593.3208
631,4344.919,7967.035,486.9264
632,4540.747,7277.204,324.003
633,4587.257,4945.401,218.7524
633,6243.649,5290.656,29.21196
633,8718.328,5792.807,-146.1432
635,3550.924,4526.355,279.6012
635,6483.733,5310.6,116.6695
635,4724.91,6810.628,113.1111
636,3154.384,4106.158,541.6686
636,6371.953,5301.926,49.99153
636,5058.537,6495.214,84.95071
637,7509.22,5387.194,124.3851
